10
0
7
8
9
6
1
9
13
20
21
3
5
18
20
22
25
23
29
9
5
5
0
14
20
21
28
25
16
21
7
7
11
26
28
19
29
24
25
22
27
16
27
16
20
14
20
27
23
9
7
20
9
26
25
19
20
31
13
21
26
10
20
18
8
23
24
6
22
30
6
23
18
10
24
15
6
20
21
24
12
7
33
21
16
25
24
24
28
18
9
19
10
9
14
21
25
5
11
21
15
29
6
4
4
21
20
4
10
7
9
35
16
8
10
12
2
10
19
32
12
12
4
4
6
5
0
22
22
15
24
20
17
26
16
16
28
24
24
29
23
25
24
12
7
13
3
7
5
3
4
11
10
6
5
4
5
5
7
11
6
13
3
9
11
11
28
18
33
32
9
25
15
24
19
13
28
26
25
16
15
20
19
30
28
20
28
24
22
31
24
31
21
27
2
28
10
16
2
26
4
23
7
4
17
5
12
45
15
14
14
1
1
0
0
1
0
2
1
0
2
2
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
3
0
1
0
0
0
0
0
1
0
0
0
2
0
0
8
0
2
0
0
0
34
43
23
9
3
19
14
22
14
31
5
0
0
1
1
0
1
1
0
1
1
1
0
18
15
29
1
2
0
2
6
5
1
4
3
7
2
8
12
6
1
6
2
11
7
7
9
2
8
4
4
6
6
13
9
2
6
7
5
10
3
2
4
8
6
1
1
5
3
6
6
9
9
9
6
4
3
5
2
1
8
6
5
3
8
1
0
1
2
0
0
1
0
0
8
2
5
9
2
5
2
0
27
7
6
6
12
3
5
3
4
4
1
3
1
0
1
0
2
0
0
0
2
0
9
4
5
2
9
10
5
6
3
5
11
18
23
19
9
0
25
13
31
24
19
21
73
31
22
4
16
6
4
3
0
0
2
0
0
1
1
1
0
1
0
1
11
20
14
14
16
9
28
14
9
0
1
0
0
0
0
0
0
0
3
4
2
3
0
2
0
1
0
2
0
1
1
1
0
0
1
0
1
0
0
0
0
0
0
0
0
1
2
4
3
3
4
1
5
2
2
2
8
20
20
9
4
6
21
10
9
15
24
11
4
4
12
6
8
15
21
12
11
13
28
12
6
14
28
35
22
16
12
20
14
17
21
22
10
9
13
12
11
27
11
16
15
21
6
15
38
10
37
22
20
25
9
17
19
11
9
10
22
15
14
30
18
6
7
8
3
16
6
29
30
21
14
15
5
6
9
10
10
25
3
4
1
4
11
5
5
0
2
0
1
0
1
7
4
1
5
5
1
11
5
4
0
8
8
6
2
4
3
7
4
21
16
6
3
1
0
2
4
2
1
5
9
5
10
15
30
12
39
4
18
33
22
19
30
25
23
4
10
11
12
8
8
6
8
9
13
8
7
14
3
20
1
18
4
5
0
0
0
0
0
0
1
0
1
0
0
0
1
2
1
0
0
1
1
0
0
0
0
0
0
2
0
1
7
20
9
10
0
0
0
0
1
2
0
0
0
5
1
0
4
0
1
4
7
0
0
1
2
3
1
5
6
17
8
1
2
5
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
2
12
4
0
0
1
5
3
1
0
6
3
3
1
1
0
2
3
0
6
6
8
3
1
0
1
1
2
2
1
1
2
2
1
0
0
4
0
12
4
2
1
11
8
1
0
0
0
0
0
0
2
1
0
0
30
3
25
4
4
2
7
11
8
3
13
4
9
3
2
4
3
5
10
3
12
2
9
0
3
8
4
14
2
1
5
4
4
11
0
5
3
0
1
